Entity,Code,Day,Weekly_case_growth
Azerbaijan,AZE,6/24/2020,34.66070703
Azerbaijan,AZE,6/25/2020,43.97221087
Azerbaijan,AZE,6/26/2020,41.31031777
Azerbaijan,AZE,6/27/2020,36.88155922
Azerbaijan,AZE,6/28/2020,33.2972583
Azerbaijan,AZE,6/29/2020,30.45438779
Azerbaijan,AZE,6/30/2020,24.76252866
Azerbaijan,AZE,7/1/2020,14.87628244
Azerbaijan,AZE,7/2/2020,8.770933863
Azerbaijan,AZE,7/3/2020,8.217656857
Azerbaijan,AZE,7/4/2020,7.092004381
Azerbaijan,AZE,7/5/2020,5.548037889
Azerbaijan,AZE,7/6/2020,2.871576708
Azerbaijan,AZE,7/7/2020,1.076398005
Azerbaijan,AZE,7/8/2020,-0.078802206
Azerbaijan,AZE,7/9/2020,-1.356993737
Azerbaijan,AZE,7/10/2020,-4.489481786
Azerbaijan,AZE,7/11/2020,-4.883661468
Azerbaijan,AZE,7/12/2020,-4.692307692
Azerbaijan,AZE,7/13/2020,-3.515120186
Azerbaijan,AZE,7/14/2020,-2.883116883
Azerbaijan,AZE,7/15/2020,-1.261829653
Azerbaijan,AZE,7/16/2020,-2.08994709
Azerbaijan,AZE,7/17/2020,-2.06822455
Azerbaijan,AZE,7/18/2020,-2.903225806
Azerbaijan,AZE,7/19/2020,-6.376109766
Azerbaijan,AZE,7/20/2020,-11.06348781
Azerbaijan,AZE,7/21/2020,-16.3145226
Azerbaijan,AZE,7/22/2020,-21.16613419
Azerbaijan,AZE,7/23/2020,-23.93947582
Azerbaijan,AZE,7/24/2020,-26.60449808
Azerbaijan,AZE,7/25/2020,-30.786268
Azerbaijan,AZE,7/26/2020,-27.32758621
Azerbaijan,AZE,7/27/2020,-23.01204819
Azerbaijan,AZE,7/28/2020,-16.39501438
Azerbaijan,AZE,7/29/2020,-12.59709558
Azerbaijan,AZE,7/30/2020,-8.348134991
Azerbaijan,AZE,7/31/2020,-4.110612855
Azerbaijan,AZE,8/1/2020,0.96
Azerbaijan,AZE,8/2/2020,-5.377619612
Azerbaijan,AZE,8/3/2020,-12.44131455
Azerbaijan,AZE,8/4/2020,-21.55963303
Azerbaijan,AZE,8/5/2020,-27.2797527
Azerbaijan,AZE,8/6/2020,-34.6124031
Azerbaijan,AZE,8/7/2020,-41.62120031
Azerbaijan,AZE,8/8/2020,-47.54358162
Azerbaijan,AZE,8/9/2020,-52.98788132
Azerbaijan,AZE,8/10/2020,-56.97050938
Azerbaijan,AZE,8/11/2020,-59.99025341
Azerbaijan,AZE,8/12/2020,-61.68969182
Azerbaijan,AZE,8/13/2020,-60.40308239
Azerbaijan,AZE,8/14/2020,-57.14285714
Azerbaijan,AZE,8/15/2020,-52.71903323
Azerbaijan,AZE,8/16/2020,-42.13333333
Azerbaijan,AZE,8/17/2020,-27.7258567
Azerbaijan,AZE,8/18/2020,-9.500609013
Azerbaijan,AZE,8/19/2020,10.40221914
Azerbaijan,AZE,8/20/2020,26.34730539
Azerbaijan,AZE,8/21/2020,40.65420561
Azerbaijan,AZE,8/22/2020,59.42492013
Azerbaijan,AZE,8/23/2020,62.05837174
Azerbaijan,AZE,8/24/2020,55.60344828
Azerbaijan,AZE,8/25/2020,46.02960969
Azerbaijan,AZE,8/26/2020,36.55778894
Azerbaijan,AZE,8/27/2020,28.55450237
Azerbaijan,AZE,8/28/2020,17.94019934
Azerbaijan,AZE,8/29/2020,7.114228457
Azerbaijan,AZE,8/30/2020,-1.895734597
Azerbaijan,AZE,8/31/2020,-6.832871653
Azerbaijan,AZE,9/1/2020,-6.082949309
Azerbaijan,AZE,9/2/2020,-5.703771849
Azerbaijan,AZE,9/3/2020,-2.764976959
Azerbaijan,AZE,9/4/2020,-1.877934272
Azerbaijan,AZE,9/5/2020,-4.770813845
Azerbaijan,AZE,9/6/2020,-1.449275362
Azerbaijan,AZE,9/7/2020,-2.576808722
Azerbaijan,AZE,9/8/2020,-3.925417076
Azerbaijan,AZE,9/9/2020,-2.43902439
Azerbaijan,AZE,9/10/2020,-7.582938389
Azerbaijan,AZE,9/11/2020,-3.732057416
Azerbaijan,AZE,9/12/2020,-3.73280943
Azerbaijan,AZE,9/13/2020,-2.156862745
Azerbaijan,AZE,9/14/2020,0.2034588
Azerbaijan,AZE,9/15/2020,-1.940755873
Azerbaijan,AZE,9/16/2020,-7.4
Azerbaijan,AZE,9/17/2020,-7.384615385
Azerbaijan,AZE,9/18/2020,-14.8111332
Azerbaijan,AZE,9/19/2020,-11.2244898
Azerbaijan,AZE,9/20/2020,-13.72745491
Azerbaijan,AZE,9/21/2020,-10.96446701
Azerbaijan,AZE,9/22/2020,-10.3125
Azerbaijan,AZE,9/23/2020,-6.479481641
Azerbaijan,AZE,9/24/2020,0.664451827
Azerbaijan,AZE,9/25/2020,4.200700117
Azerbaijan,AZE,9/26/2020,-1.954022989
Azerbaijan,AZE,9/27/2020,-3.019744483
Azerbaijan,AZE,9/28/2020,-10.94640821
Azerbaijan,AZE,9/29/2020,-13.93728223
Azerbaijan,AZE,9/30/2020,-18.59122402
Azerbaijan,AZE,10/1/2020,-31.46314631
Azerbaijan,AZE,10/2/2020,-25.41993281
Azerbaijan,AZE,10/3/2020,-21.92262603
Azerbaijan,AZE,10/4/2020,-20
Azerbaijan,AZE,10/5/2020,-6.914212548
Azerbaijan,AZE,10/6/2020,9.581646424
Azerbaijan,AZE,10/7/2020,25.39007092
Azerbaijan,AZE,10/8/2020,59.71107544
Azerbaijan,AZE,10/9/2020,60.06006006
Azerbaijan,AZE,10/10/2020,78.82882883
Azerbaijan,AZE,10/11/2020,93.26347305
Azerbaijan,AZE,10/12/2020,81.01788171
Azerbaijan,AZE,10/13/2020,78.57142857
Azerbaijan,AZE,10/14/2020,85.18099548
Azerbaijan,AZE,10/15/2020,98.59296482
Azerbaijan,AZE,10/16/2020,112.945591
Azerbaijan,AZE,10/17/2020,115.3652393
Azerbaijan,AZE,10/18/2020,130.9837335
Azerbaijan,AZE,10/19/2020,142.4772036
Azerbaijan,AZE,10/20/2020,141.2413793
Azerbaijan,AZE,10/21/2020,134.7587049
Azerbaijan,AZE,10/22/2020,109.4129555
Azerbaijan,AZE,10/23/2020,95.24229075
Azerbaijan,AZE,10/24/2020,83.07992203
Azerbaijan,AZE,10/25/2020,67.50503018
Azerbaijan,AZE,10/26/2020,62.67627703
Azerbaijan,AZE,10/27/2020,50.65751858
Azerbaijan,AZE,10/28/2020,44.26229508
Azerbaijan,AZE,10/29/2020,38.56935718
Azerbaijan,AZE,10/30/2020,34.31859206
Azerbaijan,AZE,10/31/2020,33.2197615
Azerbaijan,AZE,11/1/2020,29.82982983
Azerbaijan,AZE,11/2/2020,26.25698324
Azerbaijan,AZE,11/3/2020,35.35104364
Azerbaijan,AZE,11/4/2020,32.97258297
Azerbaijan,AZE,11/5/2020,34.65294733
Azerbaijan,AZE,11/6/2020,37.14093734
Azerbaijan,AZE,11/7/2020,35.53388747
Azerbaijan,AZE,11/8/2020,38.27293755
Azerbaijan,AZE,11/9/2020,37.41226732
Azerbaijan,AZE,11/10/2020,27.71624842
Azerbaijan,AZE,11/11/2020,23.23657081
Azerbaijan,AZE,11/12/2020,21.0076415
Azerbaijan,AZE,11/13/2020,13.20431161
Azerbaijan,AZE,11/14/2020,14.17620002
Azerbaijan,AZE,11/15/2020,14.60912234
Azerbaijan,AZE,11/16/2020,22.55163225
Azerbaijan,AZE,11/17/2020,29.15477497
Azerbaijan,AZE,11/18/2020,40.92460099
Azerbaijan,AZE,11/19/2020,47.46869314
Azerbaijan,AZE,11/20/2020,68.61069033
Azerbaijan,AZE,11/21/2020,70.11672348
Azerbaijan,AZE,11/22/2020,69.36849275
Azerbaijan,AZE,11/23/2020,64.88176135
Azerbaijan,AZE,11/24/2020,68.01801802
Azerbaijan,AZE,11/25/2020,64.01624619
Azerbaijan,AZE,11/26/2020,60.45144433
Azerbaijan,AZE,11/27/2020,45.35070269
Azerbaijan,AZE,11/28/2020,46.49948388
Azerbaijan,AZE,11/29/2020,44.20889349
Azerbaijan,AZE,11/30/2020,42.29585669
Azerbaijan,AZE,12/1/2020,34.93348171
Azerbaijan,AZE,12/2/2020,29.28234678
Azerbaijan,AZE,12/3/2020,24.99208396
Azerbaijan,AZE,12/4/2020,24.44591611
Azerbaijan,AZE,12/5/2020,17.28768599
Azerbaijan,AZE,12/6/2020,13.4775507
Azerbaijan,AZE,12/7/2020,10.40355281
Azerbaijan,AZE,12/8/2020,7.029053421
Azerbaijan,AZE,12/9/2020,6.862383969
Azerbaijan,AZE,12/10/2020,5.099160394
Azerbaijan,AZE,12/11/2020,3.434207259
Azerbaijan,AZE,12/12/2020,2.834122553
Azerbaijan,AZE,12/13/2020,2.496138183
Azerbaijan,AZE,12/14/2020,2.210640456
Azerbaijan,AZE,12/15/2020,1.950963222
Azerbaijan,AZE,12/16/2020,-0.79280273
Azerbaijan,AZE,12/17/2020,-1.222409697
Azerbaijan,AZE,12/18/2020,-3.045789744
Azerbaijan,AZE,12/19/2020,-4.797250859
Azerbaijan,AZE,12/20/2020,-10.21065251
Azerbaijan,AZE,12/21/2020,-15.79001403
Azerbaijan,AZE,12/22/2020,-22.29360635
Azerbaijan,AZE,12/23/2020,-27.46951114
Azerbaijan,AZE,12/24/2020,-35.15652235
Azerbaijan,AZE,12/25/2020,-42.18700251
Azerbaijan,AZE,12/26/2020,-49.23115796
Azerbaijan,AZE,12/27/2020,-51.84634165
Azerbaijan,AZE,12/28/2020,-51.68041614
Azerbaijan,AZE,12/29/2020,-52.66159696
Azerbaijan,AZE,12/30/2020,-54.8502994
Azerbaijan,AZE,12/31/2020,-53.55626042
Azerbaijan,AZE,1/1/2021,-55.47056664
Azerbaijan,AZE,1/2/2021,-55.42125844
Azerbaijan,AZE,1/3/2021,-56.00095065
Azerbaijan,AZE,1/4/2021,-56.97224558
Azerbaijan,AZE,1/5/2021,-55.01074064
Azerbaijan,AZE,1/6/2021,-51.57559682
Azerbaijan,AZE,1/7/2021,-51.55689316
Azerbaijan,AZE,1/8/2021,-39.86532912
Azerbaijan,AZE,1/9/2021,-26.8261563
Azerbaijan,AZE,1/10/2021,-21.02988837
Azerbaijan,AZE,1/11/2021,-17.3573104
Azerbaijan,AZE,1/12/2021,-18.10255346
Azerbaijan,AZE,1/13/2021,-20.68361087
Azerbaijan,AZE,1/14/2021,-20.78853047
Azerbaijan,AZE,1/15/2021,-28.42778793
Azerbaijan,AZE,1/16/2021,-36.76983435
Azerbaijan,AZE,1/17/2021,-40.21887825
Azerbaijan,AZE,1/18/2021,-39.35666982
Azerbaijan,AZE,1/19/2021,-40.43092522
Azerbaijan,AZE,1/20/2021,-39.00552486
Azerbaijan,AZE,1/21/2021,-38.28054299
Azerbaijan,AZE,1/22/2021,-36.87739464
Azerbaijan,AZE,1/23/2021,-40.12409514
Azerbaijan,AZE,1/24/2021,-35.0877193
Azerbaijan,AZE,1/25/2021,-35.99843994
Azerbaijan,AZE,1/26/2021,-29.27659574
Azerbaijan,AZE,1/27/2021,-29.52898551
Azerbaijan,AZE,1/28/2021,-24.38905181
Azerbaijan,AZE,1/29/2021,-28.7303996
Azerbaijan,AZE,1/30/2021,-20.66781808
Azerbaijan,AZE,1/31/2021,-26.90951821
Azerbaijan,AZE,2/1/2021,-22.97379647
Azerbaijan,AZE,2/2/2021,-33.99518652
Azerbaijan,AZE,2/3/2021,-33.61182519
Azerbaijan,AZE,2/4/2021,-36.91014867
Azerbaijan,AZE,2/5/2021,-31.01490419
Azerbaijan,AZE,2/6/2021,-30.62409289
Azerbaijan,AZE,2/7/2021,-24.8392283
Azerbaijan,AZE,2/8/2021,-28.63924051
Azerbaijan,AZE,2/9/2021,-17.31996354
Azerbaijan,AZE,2/10/2021,-13.64956438
Azerbaijan,AZE,2/11/2021,-9.836065574
Azerbaijan,AZE,2/12/2021,-4.012345679
Azerbaijan,AZE,2/13/2021,1.778242678
Azerbaijan,AZE,2/14/2021,3.636363636
Azerbaijan,AZE,2/15/2021,10.75388027
Azerbaijan,AZE,2/16/2021,7.49724366
Azerbaijan,AZE,2/17/2021,10.0896861
Azerbaijan,AZE,2/18/2021,12.15909091
Azerbaijan,AZE,2/19/2021,6.002143623
Azerbaijan,AZE,2/20/2021,0.513874615
Azerbaijan,AZE,2/21/2021,3.818369453
Azerbaijan,AZE,2/22/2021,0.500500501
Azerbaijan,AZE,2/23/2021,11.48717949
Azerbaijan,AZE,2/24/2021,17.41344196
Azerbaijan,AZE,2/25/2021,14.89361702
Azerbaijan,AZE,2/26/2021,17.29019211
Azerbaijan,AZE,2/27/2021,32.31083845
Azerbaijan,AZE,2/28/2021,39.96023857
Azerbaijan,AZE,3/1/2021,45.51792829
Azerbaijan,AZE,3/2/2021,46.27414903
Azerbaijan,AZE,3/3/2021,46.48742411
Azerbaijan,AZE,3/4/2021,65.52028219
Azerbaijan,AZE,3/5/2021,74.39655172
Azerbaijan,AZE,3/6/2021,62.13292117
Azerbaijan,AZE,3/7/2021,58.45170455
Azerbaijan,AZE,3/8/2021,57.49486653
Azerbaijan,AZE,3/9/2021,41.25786164
Azerbaijan,AZE,3/10/2021,44.58259325
Azerbaijan,AZE,3/11/2021,45.76451785
Azerbaijan,AZE,3/12/2021,45.67474048
Azerbaijan,AZE,3/13/2021,58.57959962
Azerbaijan,AZE,3/14/2021,58.09054236
Azerbaijan,AZE,3/15/2021,61.14732725
Azerbaijan,AZE,3/16/2021,95.50311665
Azerbaijan,AZE,3/17/2021,93.12039312
Azerbaijan,AZE,3/18/2021,84.24707602
Azerbaijan,AZE,3/19/2021,81.33695283
Azerbaijan,AZE,3/20/2021,74.27111512
Azerbaijan,AZE,3/21/2021,70.37142047
Azerbaijan,AZE,3/22/2021,69.98381877
Azerbaijan,AZE,3/23/2021,51.58278297
Azerbaijan,AZE,3/24/2021,48.45207803
Azerbaijan,AZE,3/25/2021,48.72049197
Azerbaijan,AZE,3/26/2021,56.75523952
Azerbaijan,AZE,3/27/2021,53.15626078
Azerbaijan,AZE,3/28/2021,64.70294558
Azerbaijan,AZE,3/29/2021,64.30271299
Azerbaijan,AZE,3/30/2021,67.80348558
Azerbaijan,AZE,3/31/2021,74.56077703
Azerbaijan,AZE,4/1/2021,73.93624116
Azerbaijan,AZE,4/2/2021,62.85066253
Azerbaijan,AZE,4/3/2021,55.45045045
Azerbaijan,AZE,4/4/2021,46.85258159
Azerbaijan,AZE,4/5/2021,40.05407493
Azerbaijan,AZE,4/6/2021,28.86561017
Azerbaijan,AZE,4/7/2021,20.70207021
Azerbaijan,AZE,4/8/2021,16.71779141
Azerbaijan,AZE,4/9/2021,10.43102184
Azerbaijan,AZE,4/10/2021,11.59808751
Azerbaijan,AZE,4/11/2021,4.981422871
Azerbaijan,AZE,4/12/2021,5.5570877
Azerbaijan,AZE,4/13/2021,9.303133468
Azerbaijan,AZE,4/14/2021,4.603077757
Azerbaijan,AZE,4/15/2021,-1.248357424
Azerbaijan,AZE,4/16/2021,-0.517756389
Azerbaijan,AZE,4/17/2021,-2.99902629
Azerbaijan,AZE,4/18/2021,-3.834054267
Azerbaijan,AZE,4/19/2021,-5.179621163
Azerbaijan,AZE,4/20/2021,-9.375794559
Azerbaijan,AZE,4/21/2021,-9.014906027
Azerbaijan,AZE,4/22/2021,-8.389886893
Azerbaijan,AZE,4/23/2021,-10.48909055
Azerbaijan,AZE,4/24/2021,-13.38419327
Azerbaijan,AZE,4/25/2021,-15.89995229
Azerbaijan,AZE,4/26/2021,-16.29813322
Azerbaijan,AZE,4/27/2021,-21.01423862
Azerbaijan,AZE,4/28/2021,-24.5815229
Azerbaijan,AZE,4/29/2021,-27.8596848
Azerbaijan,AZE,4/30/2021,-30.52553112
Azerbaijan,AZE,5/1/2021,-31.56918798
Azerbaijan,AZE,5/2/2021,-32.13938412
Azerbaijan,AZE,5/3/2021,-34.27701424
Azerbaijan,AZE,5/4/2021,-32.13746559
Azerbaijan,AZE,5/5/2021,-30.86513034
Azerbaijan,AZE,5/6/2021,-31.82321554
Azerbaijan,AZE,5/7/2021,-32.4248927
Azerbaijan,AZE,5/8/2021,-35.26024613
Azerbaijan,AZE,5/9/2021,-36.27895868
Azerbaijan,AZE,5/10/2021,-33.7716003
Azerbaijan,AZE,5/11/2021,-36.66579429
Azerbaijan,AZE,5/12/2021,-41.01092896
Azerbaijan,AZE,5/13/2021,-41.18428825
Azerbaijan,AZE,5/14/2021,-43.04541124
Azerbaijan,AZE,5/15/2021,-42.18695501
Azerbaijan,AZE,5/16/2021,-41.39805097
Azerbaijan,AZE,5/17/2021,-39.83739837
Azerbaijan,AZE,5/18/2021,-35.95041322
Azerbaijan,AZE,5/19/2021,-33.27929597
Azerbaijan,AZE,5/20/2021,-29.4752699
Azerbaijan,AZE,5/21/2021,-19.45915807
Azerbaijan,AZE,5/22/2021,-13.60482655
Azerbaijan,AZE,5/23/2021,-16.50143908
Azerbaijan,AZE,5/24/2021,-26.42991829
Azerbaijan,AZE,5/25/2021,-29.25806452
Azerbaijan,AZE,5/26/2021,-28.60118015
Azerbaijan,AZE,5/27/2021,-34.49626201
Azerbaijan,AZE,5/28/2021,-41.98684666
Azerbaijan,AZE,5/29/2021,-48.04469274
Azerbaijan,AZE,5/30/2021,-45.99770203
Azerbaijan,AZE,5/31/2021,-42.50320376
Azerbaijan,AZE,6/1/2021,-43.54765162
Azerbaijan,AZE,6/2/2021,-42.10014584
Azerbaijan,AZE,6/3/2021,-40.27173913
Azerbaijan,AZE,6/4/2021,-41.5274463
Azerbaijan,AZE,6/5/2021,-37.90322581
Azerbaijan,AZE,6/6/2021,-39.64539007
Azerbaijan,AZE,6/7/2021,-41.2332838
Azerbaijan,AZE,6/8/2021,-42.08400646
Azerbaijan,AZE,6/9/2021,-47.18723762
Azerbaijan,AZE,6/10/2021,-47.58871702
Azerbaijan,AZE,6/11/2021,-46.32653061
Azerbaijan,AZE,6/12/2021,-48.16017316
Azerbaijan,AZE,6/13/2021,-46.4159812
Azerbaijan,AZE,6/14/2021,-43.23640961
Azerbaijan,AZE,6/15/2021,-42.11994421
Azerbaijan,AZE,6/16/2021,-40.54054054
Azerbaijan,AZE,6/17/2021,-39.75694444
Azerbaijan,AZE,6/18/2021,-36.50190114
Azerbaijan,AZE,6/19/2021,-35.07306889
Azerbaijan,AZE,6/20/2021,-29.38596491
Azerbaijan,AZE,6/21/2021,-27.6169265
Azerbaijan,AZE,6/22/2021,-26.74698795
Azerbaijan,AZE,6/23/2021,-10.69518717
Azerbaijan,AZE,6/24/2021,-2.88184438
Azerbaijan,AZE,6/25/2021,2.395209581
Azerbaijan,AZE,6/26/2021,15.4340836
Azerbaijan,AZE,6/27/2021,6.52173913
Azerbaijan,AZE,6/28/2021,8.615384615
Azerbaijan,AZE,6/29/2021,29.27631579
Azerbaijan,AZE,6/30/2021,26.34730539
Azerbaijan,AZE,7/1/2021,32.34421365
Azerbaijan,AZE,7/2/2021,40.93567251
Azerbaijan,AZE,7/3/2021,45.40389972
Azerbaijan,AZE,7/4/2021,69.3877551
Azerbaijan,AZE,7/5/2021,71.38810198
Azerbaijan,AZE,7/6/2021,51.65394402
Azerbaijan,AZE,7/7/2021,50.9478673
Azerbaijan,AZE,7/8/2021,49.32735426
Azerbaijan,AZE,7/9/2021,53.31950207
Azerbaijan,AZE,7/10/2021,49.42528736
Azerbaijan,AZE,7/11/2021,44.06196213
Azerbaijan,AZE,7/12/2021,39.50413223
Azerbaijan,AZE,7/13/2021,50.83892617
Azerbaijan,AZE,7/14/2021,44.11302983
Azerbaijan,AZE,7/15/2021,52.1021021
Azerbaijan,AZE,7/16/2021,36.40054127
Azerbaijan,AZE,7/17/2021,39.1025641
Azerbaijan,AZE,7/18/2021,41.45758662
Azerbaijan,AZE,7/19/2021,49.64454976
Azerbaijan,AZE,7/20/2021,53.61512792
Azerbaijan,AZE,7/21/2021,59.04139434
Azerbaijan,AZE,7/22/2021,45.40967423
Bahamas,BHS,3/28/2020,50
Bahamas,BHS,3/29/2020,75
Bahamas,BHS,3/30/2020,233.3333333
Bahamas,BHS,3/31/2020,125
Bahamas,BHS,4/1/2020,300
Bahamas,BHS,4/2/2020,150
Bahamas,BHS,4/3/2020,100
Bahamas,BHS,4/4/2020,200
Bahamas,BHS,4/5/2020,142.8571429
Bahamas,BHS,4/6/2020,50
Bahamas,BHS,4/7/2020,111.1111111
Bahamas,BHS,4/8/2020,18.75
Bahamas,BHS,4/9/2020,13.33333333
Bahamas,BHS,4/10/2020,28.57142857
Bahamas,BHS,4/11/2020,0
Bahamas,BHS,4/12/2020,5.882352941
Bahamas,BHS,4/13/2020,20
Bahamas,BHS,4/14/2020,-15.78947368
Bahamas,BHS,4/15/2020,-52.63157895
Bahamas,BHS,4/16/2020,-29.41176471
Bahamas,BHS,4/17/2020,-33.33333333
Bahamas,BHS,4/18/2020,-50
Bahamas,BHS,4/19/2020,-50
Bahamas,BHS,4/20/2020,-27.77777778
Bahamas,BHS,4/21/2020,0
Bahamas,BHS,4/22/2020,77.77777778
Bahamas,BHS,4/23/2020,58.33333333
Bahamas,BHS,4/24/2020,58.33333333
Bahamas,BHS,4/25/2020,155.5555556
Bahamas,BHS,4/26/2020,177.7777778
Bahamas,BHS,4/27/2020,53.84615385
Bahamas,BHS,4/28/2020,-6.25
Bahamas,BHS,4/29/2020,-6.25
Bahamas,BHS,4/30/2020,-52.63157895
Bahamas,BHS,5/1/2020,-57.89473684
Bahamas,BHS,5/2/2020,-78.26086957
Bahamas,BHS,5/3/2020,-88
Bahamas,BHS,5/4/2020,-85
Bahamas,BHS,5/5/2020,-40
Bahamas,BHS,5/6/2020,-20
Bahamas,BHS,5/7/2020,22.22222222
Bahamas,BHS,5/8/2020,37.5
Bahamas,BHS,5/9/2020,80
Bahamas,BHS,5/10/2020,200
Bahamas,BHS,5/11/2020,233.3333333
Bahamas,BHS,5/12/2020,-55.55555556
Bahamas,BHS,5/13/2020,-83.33333333
Bahamas,BHS,5/14/2020,-63.63636364
Bahamas,BHS,5/15/2020,-63.63636364
Bahamas,BHS,5/16/2020,-55.55555556
Bahamas,BHS,5/17/2020,-55.55555556
Bahamas,BHS,5/18/2020,-70
Bahamas,BHS,5/19/2020,-25
Bahamas,BHS,5/20/2020,50
Bahamas,BHS,5/21/2020,-75
Bahamas,BHS,5/22/2020,-75
Bahamas,BHS,5/23/2020,0
Bahamas,BHS,5/24/2020,0
Bahamas,BHS,5/25/2020,33.33333333
Bahamas,BHS,5/26/2020,33.33333333
Bahamas,BHS,5/27/2020,0
Bahamas,BHS,5/28/2020,300
Bahamas,BHS,5/29/2020,400
Bahamas,BHS,5/30/2020,-50
Bahamas,BHS,5/31/2020,-50
Bahamas,BHS,6/1/2020,-50
Bahamas,BHS,6/2/2020,-50
Bahamas,BHS,6/3/2020,-33.33333333
Bahamas,BHS,6/4/2020,-75
Bahamas,BHS,6/5/2020,-100
Bahamas,BHS,6/6/2020,-50
Bahamas,BHS,6/7/2020,-50
Bahamas,BHS,6/8/2020,-50
Bahamas,BHS,6/9/2020,-50
Bahamas,BHS,6/10/2020,-50
Bahamas,BHS,6/11/2020,0
Bahamas,BHS,6/13/2020,-100
Bahamas,BHS,6/14/2020,-100
Bahamas,BHS,6/15/2020,-100
Bahamas,BHS,6/16/2020,0
Bahamas,BHS,6/17/2020,0
Bahamas,BHS,6/18/2020,0
Bahamas,BHS,6/19/2020,0
Bahamas,BHS,6/23/2020,-100
Bahamas,BHS,6/24/2020,-100
Bahamas,BHS,6/25/2020,-100
Bahamas,BHS,6/26/2020,-100
Bahamas,BHS,6/27/2020,-100
Bahamas,BHS,6/28/2020,-100
Bahamas,BHS,6/29/2020,-100
Bahamas,BHS,7/15/2020,550
Bahamas,BHS,7/16/2020,466.6666667
Bahamas,BHS,7/17/2020,425
Bahamas,BHS,7/18/2020,285.7142857
Bahamas,BHS,7/19/2020,500
Bahamas,BHS,7/20/2020,577.7777778
Bahamas,BHS,7/21/2020,550
Bahamas,BHS,7/22/2020,669.2307692
Bahamas,BHS,7/23/2020,782.3529412
Bahamas,BHS,7/24/2020,790.4761905
Bahamas,BHS,7/25/2020,596.2962963
Bahamas,BHS,7/26/2020,350
Bahamas,BHS,7/27/2020,240.9836066
Bahamas,BHS,7/28/2020,224.3589744
Bahamas,BHS,7/29/2020,165
Bahamas,BHS,7/30/2020,56
Bahamas,BHS,7/31/2020,37.96791444
Bahamas,BHS,8/1/2020,45.21276596
Bahamas,BHS,8/2/2020,61.9047619
Bahamas,BHS,8/3/2020,42.78846154
Bahamas,BHS,8/4/2020,5.928853755
Bahamas,BHS,8/5/2020,0.754716981
Bahamas,BHS,8/6/2020,8.11965812
Bahamas,BHS,8/7/2020,-0.775193798
Bahamas,BHS,8/8/2020,2.197802198
Bahamas,BHS,8/9/2020,-18.30065359
Bahamas,BHS,8/10/2020,-10.43771044
Bahamas,BHS,8/11/2020,2.23880597
Bahamas,BHS,8/12/2020,6.741573034
Bahamas,BHS,8/13/2020,29.64426877
Bahamas,BHS,8/14/2020,12.890625
Bahamas,BHS,8/15/2020,34.05017921
Bahamas,BHS,8/16/2020,66.8
Bahamas,BHS,8/17/2020,44.36090226
Bahamas,BHS,8/18/2020,58.75912409
Bahamas,BHS,8/19/2020,73.68421053
Bahamas,BHS,8/20/2020,58.84146341
Bahamas,BHS,8/21/2020,102.0761246
Bahamas,BHS,8/22/2020,37.1657754
Bahamas,BHS,8/23/2020,12.47002398
Bahamas,BHS,8/24/2020,22.13541667
Bahamas,BHS,8/25/2020,-10.57471264
Bahamas,BHS,8/26/2020,-20.80808081
Bahamas,BHS,8/27/2020,-21.30518234
Bahamas,BHS,8/28/2020,-39.38356164
Bahamas,BHS,8/29/2020,-27.87524366
Bahamas,BHS,8/30/2020,-18.33688699
Bahamas,BHS,8/31/2020,-10.66098081
Bahamas,BHS,9/1/2020,19.02313625
Bahamas,BHS,9/2/2020,5.612244898
Bahamas,BHS,9/3/2020,-10.73170732
Bahamas,BHS,9/4/2020,-7.062146893
Bahamas,BHS,9/5/2020,-7.837837838
Bahamas,BHS,9/6/2020,-11.48825065
Bahamas,BHS,9/7/2020,-21.4797136
Bahamas,BHS,9/8/2020,-33.26133909
Bahamas,BHS,9/9/2020,-7.246376812
Bahamas,BHS,9/10/2020,-8.469945355
Bahamas,BHS,9/11/2020,30.09118541
Bahamas,BHS,9/12/2020,32.55131965
Bahamas,BHS,9/13/2020,24.48377581
Bahamas,BHS,9/14/2020,40.42553191
Bahamas,BHS,9/15/2020,44.66019417
Bahamas,BHS,9/16/2020,-4.6875
Bahamas,BHS,9/17/2020,36.11940299
Bahamas,BHS,9/18/2020,-15.18691589
Bahamas,BHS,9/19/2020,-36.72566372
Bahamas,BHS,9/20/2020,-8.293838863
Bahamas,BHS,9/21/2020,-11.25541126
Bahamas,BHS,9/22/2020,-2.684563758
Bahamas,BHS,9/23/2020,45.08196721
Bahamas,BHS,9/24/2020,14.47368421
Bahamas,BHS,9/25/2020,68.87052342
Bahamas,BHS,9/26/2020,101.3986014
Bahamas,BHS,9/27/2020,35.14211886
Bahamas,BHS,9/28/2020,2.43902439
Bahamas,BHS,9/29/2020,0.229885057
Bahamas,BHS,9/30/2020,-4.896421846
Bahamas,BHS,10/1/2020,-18.77394636
Bahamas,BHS,10/2/2020,-29.85318108
Bahamas,BHS,10/3/2020,-5.902777778
Bahamas,BHS,10/4/2020,9.177820268
Bahamas,BHS,10/5/2020,46.19047619
Bahamas,BHS,10/6/2020,50.4587156
Bahamas,BHS,10/7/2020,16.83168317
Bahamas,BHS,10/8/2020,39.1509434
Bahamas,BHS,10/9/2020,14.65116279
Bahamas,BHS,10/10/2020,27.49077491
Bahamas,BHS,10/11/2020,17.16287215
